,Tweet,Username,Date,Hashtags,Likes,Retweets,Url,Doc,processed_text
1575864089041317888,Malt-O-Meal brand cereals make the perfect Hurricane Party Snack!  ,Marshmallow Matey,2022-09-30 15:04:11,"['HurricaneIan', 'Ian2022']",0,0,https://twitter.com/Marshmallow_Matey/status/1575864089041317888,doc_3430,"['maltom', 'brand', 'cereal', 'make', 'perfect', 'hurrican', 'parti', 'snack']"
1575864085689737216,This is SW florida right now. Have patience people.    ,Jacob Pifer,2022-09-30 15:04:10,"['ian', 'hurricaneian', 'destruction']",3,0,https://twitter.com/Jacob_Pifer/status/1575864085689737216,doc_3431,"['sw', 'florida', 'right', 'patienc', 'peopl']"
1575864074516459520,The aftermath math!    ,ℳJay,2022-09-30 15:04:08,"['HurricaneIan', 'Kissimmee', 'Florida']",2,0,https://twitter.com/ℳJay/status/1575864074516459520,doc_3432,"['aftermath', 'math']"
1575864037027389440,Really thankful for the hardworking power crews here in Florida and the others who came from around the east coast to help. It's really good to have lights again. ,Bad Iguana,2022-09-30 15:03:59,['HurricaneIan'],0,0,https://twitter.com/Bad_Iguana/status/1575864037027389440,doc_3433,"['realli', 'thank', 'hardwork', 'power', 'crew', 'florida', 'other', 'came', 'around', 'east', 'coast', 'help', 'realli', 'good', 'light']"
1575863989183336453, strengthened back to a Cat 1 storm &amp; will make landfall late afternoon. There is a danger of “life-threatening storm surge” &amp; southeastern North Carolina will get forceful winds by this afternoon as well. The wind field is quite lrg @ this point &amp; will end up,Weather Source,2022-09-30 15:03:47,['HurricaneIan'],0,0,https://twitter.com/Weather_Source/status/1575863989183336453,doc_3434,"['strengthen', 'back', 'cat', '1', 'storm', 'amp', 'make', 'landfal', 'late', 'afternoon', 'danger', 'lifethreaten', 'storm', 'surg', 'amp', 'southeastern', 'north', 'carolina', 'get', 'forc', 'wind', 'afternoon', 'well', 'wind', 'field', 'quit', 'lrg', 'point', 'amp', 'end']"
1575863988629524482,"These dudes are true bros though, surfing through  ",Matt,2022-09-30 15:03:47,['HurricaneIan'],0,0,https://twitter.com/Matt/status/1575863988629524482,doc_3435,"['dude', 'true', 'bro', 'though', 'surf']"
1575863988159905793,Hurricane Ian coming through Punta Gorda in the Tropical Gulf Acres area.  ,CJ Haddad,2022-09-30 15:03:47,['HurricaneIan'],0,0,https://twitter.com/CJ_Haddad/status/1575863988159905793,doc_3436,"['hurrican', 'ian', 'come', 'punta', 'gorda', 'tropic', 'gulf', 'acr', 'area']"
1575863964780609537, so much love and support!    ,Chelsea aka Brat,2022-09-30 15:03:41,"['hurricaneian', 'ryanhallyall', 'southcarolina']",0,0,https://twitter.com/Chelsea_aka_Brat/status/1575863964780609537,doc_3437,"['much', 'love', 'support']"
1575863959441133568,"☆Nearly 13% of Floridians Were Without Homeowners Insurance When  🌀 Impacted Florida's South West Coast. The National Average Is Only 5%. Successive  Controlled Legislatures And Governors Have Ignored The Problem.
",TeddManII🌊,2022-09-30 15:03:40,"['HurricaneIan', 'FloridaInsuranceDisaster']",0,0,https://twitter.com/TeddManII/status/1575863959441133568,doc_3438,"['nearli', '13', 'floridian', 'without', 'homeown', 'insur', 'impact', 'florida', 'south', 'west', 'coast', 'nation', 'averag', '5', 'success', 'control', 'legislatur', 'governor', 'ignor', 'problem']"
1575863954798043136, is still wrecking shit! Plz be safe everybody  ,Absolut.LIBRA,2022-09-30 15:03:39,"['HurricaneIan', 'TheView']",3,1,https://twitter.com/Absolut.LIBRA/status/1575863954798043136,doc_3439,"['still', 'wreck', 'shit', 'plz', 'safe', 'everybodi']"
1575863949651681282,Fort Myers Beach Sanibel  ,David,2022-09-30 15:03:38,['HurricaneIan'],4,0,https://twitter.com/David/status/1575863949651681282,doc_3440,"['fort', 'myer', 'beach', 'sanibel']"
1575863947080904706," out and about today. Minimal damage, we were very lucky.  ",Jon Preeper,2022-09-30 15:03:37,['HurricaneIan'],0,0,https://twitter.com/Jon_Preeper/status/1575863947080904706,doc_3441,"['today', 'minim', 'damag', 'lucki']"
1575863944329457665,Heads up! Expect some heavy rainfall later this afternoon and eve as we feel the impact of  Stay w  as we keep you updated! ,"Gwen Tolbart, Fox5DC",2022-09-30 15:03:37,['HurricaneIan'],1,1,"https://twitter.com/Gwen_Tolbart,_Fox5DC/status/1575863944329457665",doc_3442,"['head', 'expect', 'heavi', 'rainfal', 'later', 'afternoon', 'eve', 'feel', 'impact', 'stay', 'w', 'keep', 'updat']"
1575863938482581504,HEADS UP  !  Don’t let the calm before the major part of the storm fool you.  Stay in and be safe and alert.  Disya wha gwine on pun de Gullah/Geechee shores een de Carolinas Cuz  still outcha.  Pray 🙏🏾 hunnuh righteous chillun. ,Gullah/Geechee Folks,2022-09-30 15:03:35,['HurricaneIan'],0,2,https://twitter.com/Gullah/Geechee_Folks/status/1575863938482581504,doc_3443,"['head', 'dont', 'let', 'calm', 'major', 'part', 'storm', 'fool', 'stay', 'safe', 'alert', 'disya', 'wha', 'gwine', 'pun', 'de', 'gullahgeeche', 'shore', 'een', 'de', 'carolina', 'cuz', 'still', 'outcha', 'pray', 'hunnuh', 'righteou', 'chillun']"
1575863924268085249,We’re just moments away from a  update from Charlotte-Mecklenburg Emergency Services here on   . We’ll be carrying it live on air around 11:10 ,Julian Sadur,2022-09-30 15:03:32,['HurricaneIan'],5,2,https://twitter.com/Julian_Sadur/status/1575863924268085249,doc_3444,"['moment', 'away', 'updat', 'charlottemecklenburg', 'emerg', 'servic', 'well', 'carri', 'live', 'air', 'around', '1110']"
1575863914889621505," From Shawn Lee Atkins, Spring Park in Green Cove Springs, Fl - manatees battling the storm surge  - Thu., 09/29   ",Mike Buresh,2022-09-30 15:03:30,"['firstalertwx', 'HurricaneIan']",9,4,https://twitter.com/Mike_Buresh/status/1575863914889621505,doc_3445,"['shawn', 'lee', 'atkin', 'spring', 'park', 'green', 'cove', 'spring', 'fl', 'manate', 'battl', 'storm', 'surg', 'thu', '0929']"
1575863909407399937,"Just wanted to let you all know me and family are all okay. That was one of scariest storms I've ever been through but I'm just glad me and my loved ones are still alive


",Aaron 🏳️‍🌈,2022-09-30 15:03:28,"['HurricaneIan', 'LeeCountyFL']",0,0,https://twitter.com/Aaron_/status/1575863909407399937,doc_3446,"['want', 'let', 'know', 'famili', 'okay', 'one', 'scariest', 'storm', 'ive', 'ever', 'im', 'glad', 'love', 'one', 'still', 'aliv']"
1575863895880740865,"Today’s meal at our Soup Kitchen: shrimp and sausage alfredo pasta, salad, apples, bread, and cookies!

We are fully staffed with volunteers from our warehouses and the community today to serve lunch quickly and safely during . We are so thankful. ",Golden Harvest Food Bank,2022-09-30 15:03:25,['HurricaneIan'],1,0,https://twitter.com/Golden_Harvest_Food_Bank/status/1575863895880740865,doc_3447,"['today', 'meal', 'soup', 'kitchen', 'shrimp', 'sausag', 'alfredo', 'pasta', 'salad', 'appl', 'bread', 'cooki', 'fulli', 'staf', 'volunt', 'warehous', 'commun', 'today', 'serv', 'lunch', 'quickli', 'safe', 'thank']"
1575863893829816320,Cafeteria workers in Florida prepare hundreds of meals for first responders and thousands of residents seeking shelter from .  ,Good Morning America,2022-09-30 15:03:25,['HurricaneIan'],54,18,https://twitter.com/Good_Morning_America/status/1575863893829816320,doc_3448,"['cafeteria', 'worker', 'florida', 'prepar', 'hundr', 'meal', 'first', 'respond', 'thousand', 'resid', 'seek', 'shelter']"
1575863858136158209,"Governor McMaster will join state emergency management officials today at 12:30 p.m. to give an update on  in South Carolina. You can watch live on ETV,  website, local news and YouTube:  ",SCDHEC,2022-09-30 15:03:16,['HurricaneIan'],5,5,https://twitter.com/SCDHEC/status/1575863858136158209,doc_3449,"['governor', 'mcmaster', 'join', 'state', 'emerg', 'manag', 'offici', 'today', '1230', 'pm', 'give', 'updat', 'south', 'carolina', 'watch', 'live', 'etv', 'websit', 'local', 'news', 'youtub']"
1575863857624616960,"11am EDT position update from NHC for . Icon is precise center, which will make landfall likely near  by mid-afternoon. Winds 85mph. Watch  and  for live coverage in coastal . ",The National Weather Desk,2022-09-30 15:03:16,"['HurricaneIan', 'GeorgetownSC', 'SouthCarolina']",0,1,https://twitter.com/The_National_Weather_Desk/status/1575863857624616960,doc_3450,"['11am', 'edt', 'posit', 'updat', 'nhc', 'icon', 'precis', 'center', 'make', 'landfal', 'like', 'near', 'midafternoon', 'wind', '85mph', 'watch', 'live', 'coverag', 'coastal']"
1575863829996924929," NOAA 68 King Air 350C arriving on station for another aerial  damage survey sortie
Images taken today will be available tonight or tomorrow morning @ 

   ",Kevin Velazquez,2022-09-30 15:03:09,"['HurricaneIan', 'N68RF', 'A9025B']",0,0,https://twitter.com/Kevin_Velazquez/status/1575863829996924929,doc_3451,"['noaa', '68', 'king', 'air', '350c', 'arriv', 'station', 'anoth', 'aerial', 'damag', 'survey', 'sorti', 'imag', 'taken', 'today', 'avail', 'tonight', 'tomorrow', 'morn']"
1575863825987166209,"""Ian"" is the most recent destructive ""I""-named Atlantic hurricane...    ",Chris Laudicina,2022-09-30 15:03:08,"['WUSA9Weather', 'HurricaneIan']",3,0,https://twitter.com/Chris_Laudicina/status/1575863825987166209,doc_3452,"['ian', 'recent', 'destruct', 'inam', 'atlant', 'hurrican']"
1575863825450078208,"“The water rose from the knees to the chest in 10 minutes.”

Fort Myers business owners and residents are beginning the cleanup process after being leveled by . One owner said his store has nearly $100,000 in damages.

MORE:  ",NewsNation,2022-09-30 15:03:08,['HurricaneIan'],3,1,https://twitter.com/NewsNation/status/1575863825450078208,doc_3453,"['water', 'rose', 'knee', 'chest', '10', 'minut', 'fort', 'myer', 'busi', 'owner', 'resid', 'begin', 'cleanup', 'process', 'level', 'one', 'owner', 'said', 'store', 'nearli', '100000', 'damag']"
1575863819926089728,"Never thought I'd see the day where people say a state should receive no aid funding because of a letter next to a governor's name. Disgusting that people would rather make this tragedy political than see people get help. Some people have truly lost it.
 ",Mike Truman,2022-09-30 15:03:07,"['HurricaneIan', 'Florida']",0,0,https://twitter.com/Mike_Truman/status/1575863819926089728,doc_3454,"['never', 'thought', 'id', 'see', 'day', 'peopl', 'say', 'state', 'receiv', 'aid', 'fund', 'letter', 'next', 'governor', 'name', 'disgust', 'peopl', 'would', 'rather', 'make', 'tragedi', 'polit', 'see', 'peopl', 'get', 'help', 'peopl', 'truli', 'lost']"
1575863772786442240,"Ian made landfall Sept 28 in the Punta Gorda/Cape Coral area as a Category 4 hurricane with sustained winds of 145 mph. A “catastrophic” storm surge, winds and flooding came with it, the National Weather Service said.    ",ChurchLeaders.com,2022-09-30 15:02:56,"['DisasterRelief', 'HurricaneIan']",1,0,https://twitter.com/ChurchLeaders.com/status/1575863772786442240,doc_3455,"['ian', 'made', 'landfal', 'sept', '28', 'punta', 'gordacap', 'coral', 'area', 'categori', '4', 'hurrican', 'sustain', 'wind', '145', 'mph', 'catastroph', 'storm', 'surg', 'wind', 'flood', 'came', 'nation', 'weather', 'servic', 'said']"
1575863735922544641,Headed back and so very grateful to have a home to return to. I want find the best way to get help to the destroyed areas. I have some upcoming TV and radio appearances I want to promote it on. Please post your suggestions below.   ,Lauri TheDreamExpert,2022-09-30 15:02:47,"['HurricaneIan', 'Florida']",6,0,https://twitter.com/Lauri_TheDreamExpert/status/1575863735922544641,doc_3456,"['head', 'back', 'grate', 'home', 'return', 'want', 'find', 'best', 'way', 'get', 'help', 'destroy', 'area', 'upcom', 'tv', 'radio', 'appear', 'want', 'promot', 'pleas', 'post', 'suggest']"
1575863709888442368,Even the strongest doors can't withstand the flow of water in Florida😵‍💫     ,Amir Ali Nemati,2022-09-30 15:02:41,"['florida', 'hurricaneian', 'hurricane', 'flood']",2,0,https://twitter.com/Amir_Ali_Nemati/status/1575863709888442368,doc_3457,"['even', 'strongest', 'door', 'cant', 'withstand', 'flow', 'water', 'florida']"
1575863704222019585,"We  are thinking about everyone impacted by .  I imagine during this weekend's shows, we will get a firsthand LIVE look at our first responders in action as they deal with the storm and it's impact on the communities they serve.  ",Sean Larkin,2022-09-30 15:02:39,"['HurricaneIan', 'OPLive']",534,29,https://twitter.com/Sean_Larkin/status/1575863704222019585,doc_3458,"['think', 'everyon', 'impact', 'imagin', 'weekend', 'show', 'get', 'firsthand', 'live', 'look', 'first', 'respond', 'action', 'deal', 'storm', 'impact', 'commun', 'serv']"
1575863702817234946,Hoping everyone made it thru the storm ok and that the lower temps out there are helping with the clean-up!  ,Will Wallace Harney,2022-09-30 15:02:39,['HurricaneIan'],1,0,https://twitter.com/Will_Wallace_Harney/status/1575863702817234946,doc_3459,"['hope', 'everyon', 'made', 'thru', 'storm', 'ok', 'lower', 'temp', 'help', 'cleanup']"
1575863685909577735,"As  moves up the coast, we are ready here at the VBSO! We have generators, fuel &amp; plenty of perishable &amp; non-perishable food for the Correctional Center. Make sure you're ready, too! You can find all the resources you need at .  ",VB Sheriff's Office,2022-09-30 15:02:35,"['HurricaneIan', 'BePrepared']",0,0,https://twitter.com/VB_Sheriff's_Office/status/1575863685909577735,doc_3460,"['move', 'coast', 'readi', 'vbso', 'gener', 'fuel', 'amp', 'plenti', 'perish', 'amp', 'nonperish', 'food', 'correct', 'center', 'make', 'sure', 'your', 'readi', 'find', 'resourc', 'need']"
1575863678448140288,", now downgraded to a tropical storm, is expected to generate substantial economic and insured losses in affected areas. However, it is not likely to affect credit for rated  (PC) (re)insurers. Learn more:   ",Fitch Ratings,2022-09-30 15:02:33,"['HurricaneIan', 'PropertyAndCasualty', 'FitchRatings']",0,0,https://twitter.com/Fitch_Ratings/status/1575863678448140288,doc_3461,"['downgrad', 'tropic', 'storm', 'expect', 'gener', 'substanti', 'econom', 'insur', 'loss', 'affect', 'area', 'howev', 'like', 'affect', 'credit', 'rate', 'pc', 'reinsur', 'learn']"
1575863662287650817,"Are all those little islands just south of Wilmington in the path?  I hope not
",bigmonu,2022-09-30 15:02:29,['HurricaneIan'],0,0,https://twitter.com/bigmonu/status/1575863662287650817,doc_3462,"['littl', 'island', 'south', 'wilmington', 'path', 'hope']"
1575863628473204738,"Hopefully, there are provisions in place to help the most marginalized communities rebuild because they couldn't afford to leave.   
",BlackRoots Alliance,2022-09-30 15:02:21,"['HurricaneIan', 'fridaymorning']",1,0,https://twitter.com/BlackRoots_Alliance/status/1575863628473204738,doc_3463,"['hope', 'provis', 'place', 'help', 'margin', 'commun', 'rebuild', 'couldnt', 'afford', 'leav']"
1575863625520099328,Prayers For People in Fort Myers the shit that I’m seeing on different platforms is insane this hurricane wasn’t a joke ,Dyce,2022-09-30 15:02:21,['HurricaneIan'],4,0,https://twitter.com/Dyce/status/1575863625520099328,doc_3464,"['prayer', 'peopl', 'fort', 'myer', 'shit', 'im', 'see', 'differ', 'platform', 'insan', 'hurrican', 'wasnt', 'joke']"
1575863618356547584,"Lots of flash flooding today… I’m at a sturdy hotel high off the ground thankfully. The power went out this morning, so the generator kicked in. Worried about where I live for sure since it’s right near the water… but hoping for the best. Stay safe everyone ❤️ ",Callie,2022-09-30 15:02:19,['HurricaneIan'],2,0,https://twitter.com/Callie/status/1575863618356547584,doc_3465,"['lot', 'flash', 'flood', 'today', 'im', 'sturdi', 'hotel', 'high', 'ground', 'thank', 'power', 'went', 'morn', 'gener', 'kick', 'worri', 'live', 'sure', 'sinc', 'right', 'near', 'water', 'hope', 'best', 'stay', 'safe', 'everyon']"
1575863614828781570,"We are thinking of our many friends in Florida, Georgia and the Carolinas as they deal with  and its aftermath.",🌱 Greenlight Cannabis Cultivation Supplies,2022-09-30 15:02:18,['HurricaneIan'],0,0,https://twitter.com/_Greenlight_Cannabis_Cultivation_Supplies/status/1575863614828781570,doc_3466,"['think', 'mani', 'friend', 'florida', 'georgia', 'carolina', 'deal', 'aftermath']"
1575863613327216640,"DRONE FOOTAGE: A look at the devastation from  at Palmetto Palms Trailer Park and Kelly Greens Golf and Country Club in , Florida. More  video:  ",WPBF 25 News,2022-09-30 15:02:18,"['HurricaneIan', 'FortMyers', 'Florida']",6,4,https://twitter.com/WPBF_25_News/status/1575863613327216640,doc_3467,"['drone', 'footag', 'look', 'devast', 'palmetto', 'palm', 'trailer', 'park', 'kelli', 'green', 'golf', 'countri', 'club', 'florida', 'video']"
1575863601331568640,"For those 18 or older seeking emergency volunteer opportunities with  following the storm, a form is available. This form helps match volunteers with opportunities. To open the form, visit .
Learn more at .  ",SarasotaCountyGov,2022-09-30 15:02:15,"['SRQCounty', 'HurricaneIan']",8,6,https://twitter.com/SarasotaCountyGov/status/1575863601331568640,doc_3468,"['18', 'older', 'seek', 'emerg', 'volunt', 'opportun', 'follow', 'storm', 'form', 'avail', 'form', 'help', 'match', 'volunt', 'opportun', 'open', 'form', 'visit', 'learn']"
1575863587582533632, will be the quintessential stress test of homeowner's and renter's/car insurance in this country in the age of climate change disasters.,Sprouted in Brussels 🎞️,2022-09-30 15:02:12,['HurricaneIan'],0,0,https://twitter.com/Sprouted_in_Brussels_/status/1575863587582533632,doc_3469,"['quintessenti', 'stress', 'test', 'homeown', 'renterscar', 'insur', 'countri', 'age', 'climat', 'chang', 'disast']"
1575863585460420608," Flooded Angelo Dawkins' Home 

",⭐️PWM - WWE & AEW News & Rumors⭐️,2022-09-30 15:02:11,['HurricaneIan'],3,0,https://twitter.com/️PWM_-_WWE_&_AEW_News_&_Rumors️/status/1575863585460420608,doc_3470,"['flood', 'angelo', 'dawkin', 'home']"
1575863585452048384," Flooded Angelo Dawkins' Home 

",Ringside News,2022-09-30 15:02:11,['HurricaneIan'],73,8,https://twitter.com/Ringside_News/status/1575863585452048384,doc_3471,"['flood', 'angelo', 'dawkin', 'home']"
1575863585443819526,essential effort in time of need...  ,John Siebenthaler 🇺🇦,2022-09-30 15:02:11,['HurricaneIan'],1,0,https://twitter.com/John_Siebenthaler_/status/1575863585443819526,doc_3472,"['essenti', 'effort', 'time', 'need']"
1575863583132553217,Right now in       ,Volcaholic,2022-09-30 15:02:11,"['NorthCarolina', 'Ian', 'ncwx', 'tropicswx', 'HurricaneIan', 'Avalonpier']",1,0,https://twitter.com/Volcaholic/status/1575863583132553217,doc_3473,['right']
1575863576996478976," - Hurricane! Many people, myself included, have friends/family in FL and are concerned about their safety.  has about 350 people and five offices in FL, including in Tampa. Our thoughts and prayers are with those affected by .  ",Jeffrey Weiner,2022-09-30 15:02:09,"['TOTW', 'HurricaneIan']",1,10,https://twitter.com/Jeffrey_Weiner/status/1575863576996478976,doc_3474,"['hurrican', 'mani', 'peopl', 'includ', 'friendsfamili', 'fl', 'concern', 'safeti', '350', 'peopl', 'five', 'offic', 'fl', 'includ', 'tampa', 'thought', 'prayer', 'affect']"
1575863570658889728,Yesterday after the storm  ,Colleen Wilson,2022-09-30 15:02:08,['HurricaneIan'],0,0,https://twitter.com/Colleen_Wilson/status/1575863570658889728,doc_3475,"['yesterday', 'storm']"
1575863559153672192,"Content analysis:
This article scores 80/100. The complete report can be viewed here: 
(I'm a bot)

  ",Valurank (by Otherweb),2022-09-30 15:02:05,"['Florida', 'HurricaneIan']",0,0,https://twitter.com/Valurank_(by_Otherweb)/status/1575863559153672192,doc_3476,"['content', 'analysi', 'articl', 'score', '80100', 'complet', 'report', 'view', 'im', 'bot']"
1575863552233320448,"There’s nobody in America that Ron DeSantis needs more than Joe Biden.






","George Arzt Communications, Inc.",2022-09-30 15:02:03,"['georgearzt', 'RonDeSantis', 'HurricaneIan', 'georgearztcommunications']",10,4,"https://twitter.com/George_Arzt_Communications,_Inc./status/1575863552233320448",doc_3477,"['there', 'nobodi', 'america', 'ron', 'desanti', 'need', 'joe', 'biden']"
1575863550203121665, update: Power still out but no damage to my home. Friends and family are also safe and sound. Stay off Twitter now to conserve phone power.,Crypt McDonald From Gargantucast 🦖🎃,2022-09-30 15:02:03,['HurricaneIan'],13,0,https://twitter.com/Crypt_McDonald_From_Gargantucast_/status/1575863550203121665,doc_3478,"['updat', 'power', 'still', 'damag', 'home', 'friend', 'famili', 'also', 'safe', 'sound', 'stay', 'twitter', 'conserv', 'phone', 'power']"
1575863545677647874, Yes! Thank you Learning! Cleaning up from  and needed that 💪,Saint Snap⚜️ Amateur Market Crasher,2022-09-30 15:02:02,['HurricaneIan'],2,0,https://twitter.com/Saint_Snap_Amateur_Market_Crasher/status/1575863545677647874,doc_3479,"['ye', 'thank', 'learn', 'clean', 'need']"
1575863538282893314,"The top 5 climate hashtags on September 28, 2022 were: 
: 4.84%, 
: 3.87%, 
: 2.66%, 
: 2.42%, 
: 2.18%",TopClimateTweets,2022-09-30 15:02:00,"['hurricaneian', 'cop27', 'globalwarming', 'ian', 'methane']",0,0,https://twitter.com/TopClimateTweets/status/1575863538282893314,doc_3480,"['top', '5', 'climat', 'hashtag', 'septemb', '28', '2022', '484', '387', '266', '242', '218']"
1575863535229599744,"4. The Salvation Army

5  Catholic Charities USA

6. Convoy of Hope

7. Convoy of Care

8. Florida Disaster Fund - online or by texting DISASTER to 20222 to make a $10 donation

9. Atlanta Humane Society - Animal Protection Unit
3

 ",Gina InTheBurg 🇺🇦🌻,2022-09-30 15:01:59,"['HurricaneIan', 'DonateIan']",0,0,https://twitter.com/Gina_InTheBurg_/status/1575863535229599744,doc_3481,"['4', 'salvat', 'armi', '5', 'cathol', 'chariti', 'usa', '6', 'convoy', 'hope', '7', 'convoy', 'care', '8', 'florida', 'disast', 'fund', 'onlin', 'text', 'disast', '20222', 'make', '10', 'donat', '9', 'atlanta', 'human', 'societi', 'anim', 'protect', 'unit', '3']"
1575863493550489600,Hope everyone is safe &amp; recovering from . ❤️,rgnews,2022-09-30 15:01:49,['hurricaneian'],0,0,https://twitter.com/rgnews/status/1575863493550489600,doc_3482,"['hope', 'everyon', 'safe', 'amp', 'recov']"
1575863471211544576, waiting for the for sale signs to go up in  after  ,Austin.McKinney,2022-09-30 15:01:44,"['swfl', 'HurricaneIan']",0,0,https://twitter.com/Austin.McKinney/status/1575863471211544576,doc_3483,"['wait', 'sale', 'sign', 'go']"
1575863461946482690,Excellent insights on  and   in  by  w/ owner      ,Carrol Van Stone,2022-09-30 15:01:42,"['HurricaneIan', 'SmallBusiness', 'restaurant', 'Sarasota', 'Tampa', 'AnnaMariaIsland', 'Florida']",0,0,https://twitter.com/Carrol_Van_Stone/status/1575863461946482690,doc_3484,"['excel', 'insight', 'w', 'owner']"
1575863373086031874,⚠️🌀  Update - Re-Openings. Please see details below. Stores and Donation Xpress Centers will also be open to shoppers and donors at the listed reopening times. ,Goodwill Industries of Central FL,2022-09-30 15:01:20,['HurricaneIan'],0,0,https://twitter.com/Goodwill_Industries_of_Central_FL/status/1575863373086031874,doc_3485,"['updat', 'reopen', 'pleas', 'see', 'detail', 'store', 'donat', 'xpress', 'center', 'also', 'open', 'shopper', 'donor', 'list', 'reopen', 'time']"
1575863369378430976,Bravely fighting the Midwestern urge to stand on the front porch during extreme weather events ,Molly,2022-09-30 15:01:20,['HurricaneIan'],0,0,https://twitter.com/Molly/status/1575863369378430976,doc_3486,"['brave', 'fight', 'midwestern', 'urg', 'stand', 'front', 'porch', 'extrem', 'weather', 'event']"
1575863360595558403,"Hello Ian, nice to meet you.  Rather you not stay, but looks like we'll be hanging out for a few days.

The wind &amp; rain has begun.  ",Jen,2022-09-30 15:01:17,['HurricaneIan'],12,0,https://twitter.com/Jen/status/1575863360595558403,doc_3487,"['hello', 'ian', 'nice', 'meet', 'rather', 'stay', 'look', 'like', 'well', 'hang', 'day', 'wind', 'amp', 'rain', 'begun']"
1575863343080157185,Power is staring to flicker on and off and the pool is about to flood over ,Eva,2022-09-30 15:01:13,['HurricaneIan'],0,0,https://twitter.com/Eva/status/1575863343080157185,doc_3488,"['power', 'stare', 'flicker', 'pool', 'flood']"
1575863327510728706,Federal aid for Florida's  recovery approved. ,Florida Economic Development Council,2022-09-30 15:01:10,['HurricaneIan'],0,0,https://twitter.com/Florida_Economic_Development_Council/status/1575863327510728706,doc_3489,"['feder', 'aid', 'florida', 'recoveri', 'approv']"
1575863308498108416,AVOID KING &amp; HUGER Sts.  has placed a car right at the flood edge ...       king and huger streets    via,Brenda J. Peart,2022-09-30 15:01:05,"['LIVE', 'stormwatch', 'hurricaneian', 'chswx', 'charlestonsc', 'chstrfc']",6,1,https://twitter.com/Brenda_J._Peart/status/1575863308498108416,doc_3490,"['avoid', 'king', 'amp', 'huger', 'st', 'place', 'car', 'right', 'flood', 'edg', 'king', 'huger', 'street', 'via']"
1575863270376116231,Prayers for all those affected by hurricane Ian and thank you to the first responders and others for their help and service toward it. ,Byron Jamar Terry,2022-09-30 15:00:56,['HurricaneIan'],3,1,https://twitter.com/Byron_Jamar_Terry/status/1575863270376116231,doc_3491,"['prayer', 'affect', 'hurrican', 'ian', 'thank', 'first', 'respond', 'other', 'help', 'servic', 'toward']"
1575863256060674049,"My thoughts and prayers go out to the families in Florida effected by Hurrican Ian. Minus Citadel's site in Miami.







 ",NintendoSwitch 86,2022-09-30 15:00:53,"['HurricaneIan', 'FortMyers', 'Hurricane', 'citadel', 'humanity', 'devastation', 'FloridaStorm', 'Floridahurricane']",6,1,https://twitter.com/NintendoSwitch_86/status/1575863256060674049,doc_3492,"['thought', 'prayer', 'go', 'famili', 'florida', 'effect', 'hurrican', 'ian', 'minu', 'citadel', 'site', 'miami']"
1575863247051587585,Ian has had a devastating toll on Southwest Florida.  ,Jayson Pena,2022-09-30 15:00:50,['HurricaneIan'],0,0,https://twitter.com/Jayson_Pena/status/1575863247051587585,doc_3493,"['ian', 'devast', 'toll', 'southwest', 'florida']"
1575863236787838982,"Devastation is widespread in the wake of . Restoration of power will take time, and in some places require rebuilding parts of the grid. But our damage assessments yesterday confirmed our grid’s hardened transmission structures held strong. ",Florida Power & Light,2022-09-30 15:00:48,['HurricaneIan'],40,5,https://twitter.com/Florida_Power_&_Light/status/1575863236787838982,doc_3494,"['devast', 'widespread', 'wake', 'restor', 'power', 'take', 'time', 'place', 'requir', 'rebuild', 'part', 'grid', 'damag', 'assess', 'yesterday', 'confirm', 'grid', 'harden', 'transmiss', 'structur', 'held', 'strong']"
1575863229548752897,Check them out! Help them out!     ,Melissa Farina,2022-09-30 15:00:46,"['AnimalRescue', 'AdoptAPet', 'HurricaneIan', 'PawsHumaneSociety']",0,0,https://twitter.com/Melissa_Farina/status/1575863229548752897,doc_3495,"['check', 'help']"
1575863226805493760," Really? Are you planning on giving the same amount of money to Hurrican Ian-affected residents as you did Ukraine? Me thinks not.

    ",TheMagsters24,2022-09-30 15:00:46,"['HurricaneIan', 'ukraine']",0,0,https://twitter.com/TheMagsters24/status/1575863226805493760,doc_3496,"['realli', 'plan', 'give', 'amount', 'money', 'hurrican', 'ianaffect', 'resid', 'ukrain', 'think']"
1575863223324131328,"Be careful out there, . 😬 

Per forecasters,  is expected to make a second landfall on the coastline of the Carolinas today after leaving behind a trail of destruction in Florida.

🎥  via Storyful ",Cardinal & Pine,2022-09-30 15:00:45,"['NorthCarolina', 'HurricaneIan']",1,1,https://twitter.com/Cardinal_&_Pine/status/1575863223324131328,doc_3497,"['care', 'per', 'forecast', 'expect', 'make', 'second', 'landfal', 'coastlin', 'carolina', 'today', 'leav', 'behind', 'trail', 'destruct', 'florida', 'via', 'story']"
1575863217121013760,"LIVE: 

                ",The Geek Apprentice | The Hylian Gamescast,2022-09-30 15:00:43,"['gamer', 'gamergirl', 'acnh', 'AnimalCrossingNewHorizons', 'AnimalCrossing', 'hurricaneian', 'florida', 'floridian', 'floridagirl', 'nintendo', 'stream', 'streamer', 'streaming', 'live', 'youtube', 'youtuber']",3,1,https://twitter.com/The_Geek_Apprentice_|_The_Hylian_Gamescast/status/1575863217121013760,doc_3498,['live']
